,date,link,speaker,tag,time duration,title,view
2746,2013-09-09,https://www.ted.com/talks/george_monbiot_for_more_wonder_rewild_the_world,George Monbiot,"['animals', 'biodiversity', 'deextinction', 'science', 'ecology', 'environment', 'activism', 'oceans', 'community', 'climate change', 'sustainability', 'conservation']",15:10,"For more wonder, rewild the world",1149613
2747,2009-01-27,https://www.ted.com/talks/peter_ward_a_theory_of_earth_s_mass_extinctions,Peter Ward,"['dinosaurs', 'disease', 'environment', 'history', 'life', 'science', 'space']",19:41,A theory of Earth's mass extinctions,1149356
2748,2014-04-11,https://www.ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best,Gabby Giffords and Mark Kelly,"['violence', 'guns']",18:48,Be passionate. Be courageous. Be your best.,1149185
2749,2020-05-19,https://www.ted.com/talks/dan_finkel_can_you_solve_the_world_s_most_evil_wizard_riddle,Dan Finkel,"['TED-Ed', 'education', 'animation', 'math', 'magic']", 4:29,Can you solve the world's most evil wizard riddle?,1149028
2750,2016-06-07,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,Amit Sood,"['beauty', 'big bang', 'collaboration', 'data', 'computers', 'machine learning', 'exploration', 'future', 'Google', 'innovation', 'history', 'Internet', 'library', 'museums', 'society', 'painting', 'technology', 'software', 'visualizations', 'world cultures', 'culture', 'art']",15:00,Every piece of art you've ever wanted to see — up close and searchable,1148677
2751,2018-02-08,https://www.ted.com/talks/mohamad_jebara_this_company_pays_kids_to_do_their_math_homework,Mohamad Jebara,"['education', 'math', 'statistics', 'teaching']",13:41,This company pays kids to do their math homework,1148657
2752,2011-03-04,https://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution,Wael Ghonim,"['Egypt', 'democracy', 'global issues', 'politics', 'protests', 'social change']", 9:51,Inside the Egyptian revolution,1147951
2753,2015-11-18,https://www.ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together,Anote Tong,"['global issues', 'oceans', 'mission blue', 'climate change', 'science', 'environment', 'humanity', 'policy', 'pollution', 'big problems', 'social change', 'fish', 'future', 'natural disaster']",21:15,My country will be underwater soon — unless we work together,1147585
2754,2016-10-05,https://www.ted.com/talks/adam_de_la_zerda_we_can_start_winning_the_war_against_cancer,Adam de la Zerda,"['cancer', 'medicine', 'medical imaging', 'medical research', 'TEDx', 'brain', 'chemistry', 'health', 'illness', 'innovation', 'neuroscience', 'technology', 'science']",12:42,We can start winning the war against cancer,1147562
2755,2014-02-07,https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention,Aparna Rao,"['TED Fellows', 'art', 'creativity', 'interface design']", 8:56,Art that craves your attention,1147454
2756,2010-01-15,https://www.ted.com/talks/charles_fleischer_all_things_are_moleeds,Charles Fleischer,"['astronomy', 'comedy', 'humor', 'map', 'science']",18:03,All things are Moleeds,1147088
2757,2009-05-18,https://www.ted.com/talks/ray_anderson_the_business_logic_of_sustainability,Ray Anderson,"['business', 'design', 'environment', 'green', 'materials', 'poetry', 'sustainability', 'technology']",15:54,The business logic of sustainability,1146902
2758,2016-01-27,https://www.ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene,Tania Simoncelli,"['activism', 'biotech', 'genetics', 'cancer', 'Debate', 'government', 'health', 'law', 'health care', 'medical research', 'nature', 'medicine', 'policy', 'public health', 'society', 'science', 'technology', 'TEDx', 'innovation', 'pharmaceuticals']",18:05,Should you be able to patent a human gene?,1146890
2759,2006-08-21,https://www.ted.com/talks/richard_baraniuk_the_birth_of_the_open_source_learning_revolution,Richard Baraniuk,"['business', 'collaboration', 'culture', 'global issues', 'library', 'open-source', 'technology']",18:34,The birth of the open-source learning revolution,1146789
2760,2008-02-27,https://www.ted.com/talks/roy_gould_curtis_wong_a_preview_of_the_worldwide_telescope,Roy Gould + Curtis Wong,"['astronomy', 'collaboration', 'demo', 'science', 'technology', 'universe', 'telescopes']", 6:42,A preview of the WorldWide Telescope,1146075
2761,2018-07-10,https://www.ted.com/talks/lina_marieth_hoyos_what_is_the_coldest_thing_in_the_world,Lina Marieth Hoyos,"['TED-Ed', 'science', 'physics']", 4:27,What is the coldest thing in the world?,1145827
2762,2011-03-08,https://www.ted.com/talks/courtney_e_martin_this_isn_t_her_mother_s_feminism,Courtney E. Martin,"['culture', 'feminism', 'history', 'identity', 'women', 'writing']",11:26,This isn't her mother's feminism,1144378
2763,2016-02-29,https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world,Thomas Peschak,"['adventure', 'biodiversity', 'beauty', 'animals', 'curiosity', 'conservation', 'environment', 'fish', 'exploration', 'global issues', 'future', 'nature', 'mission blue', 'photography', 'sustainability', 'water', 'oceans', 'science and art', 'ecology', 'marine biology']",10:10,Dive into an ocean photographer's world,1143729
2764,2011-10-11,https://www.ted.com/talks/richard_seymour_how_beauty_feels,Richard Seymour,"['Senses', 'beauty', 'design', 'happiness', 'art']",17:15,How beauty feels,1143718
2765,2018-01-19,https://www.ted.com/talks/azim_khamisa_and_ples_felix_what_comes_after_tragedy_forgiveness,Azim Khamisa and Ples Felix,"['activism', 'children', 'community', 'compassion', 'communication', 'empathy', 'social change', 'death', 'society', 'humanity', 'violence']",13:06,What comes after tragedy? Forgiveness,1143556
2766,2017-08-23,https://www.ted.com/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future,David Whyte,"['art', 'humanity', 'personal growth', 'poetry', 'performance', 'self', 'writing']",20:15,"A lyrical bridge between past, present and future",1142528
2767,2012-11-07,https://www.ted.com/talks/gary_greenberg_the_beautiful_nano_details_of_our_world,Gary Greenberg,"['TEDx', 'bees', 'nature', 'photography']",12:06,The beautiful nano details of our world,1142208
2768,2019-04-05,https://www.ted.com/talks/joshua_harvey_the_evolution_of_the_human_eye,Joshua Harvey,"['creativity', 'design', 'engineering', 'technology', 'sight', 'human body', 'science', 'evolution', 'biology', 'physiology', 'animation', 'TED-Ed']", 4:28,The evolution of the human eye,1142015
2769,2019-04-16,https://www.ted.com/talks/chika_okoro_how_colorism_shapes_our_standards_of_beauty,Chika Okoro,"['inequality', 'beauty', 'global issues', 'race', 'business']",10:02,How colorism shapes our standards of beauty,1141535
2770,2017-02-16,https://www.ted.com/talks/salil_dudani_how_jails_extort_the_poor,Salil Dudani,"['corruption', 'activism', 'government', 'crime', 'prison', 'poverty', 'terrorism', 'TEDx', 'criminal justice', 'justice system']",12:43,How jails extort the poor,1141391
2771,2017-02-23,https://www.ted.com/talks/charity_wayua_a_few_ways_to_fix_a_government,Charity Wayua,"['Africa', 'business', 'communication', 'collaboration', 'cancer', 'economics', 'global development', 'goal-setting', 'health', 'innovation', 'investment', 'potential', 'society', 'government']",11:51,A few ways to fix a government,1141316
2772,2008-09-11,https://www.ted.com/talks/david_gallo_life_in_the_deep_oceans,David Gallo,"['animals', 'geology', 'life', 'oceans', 'science', 'submarine', 'technology', 'marine biology']",13:20,Life in the deep oceans,1141177
2773,2013-01-28,https://www.ted.com/talks/wingham_rowan_a_new_kind_of_job_market,Wingham Rowan,"['business', 'global issues', 'technology', 'work']",12:20,A new kind of job market,1141113
2774,2018-05-01,https://www.ted.com/talks/john_amory_how_a_male_contraceptive_pill_could_work,John Amory,"['biology', 'biotech', 'innovation', 'health', 'human body', 'medicine', 'public health', 'social change', 'science', 'society', 'TEDMED', 'sex']", 6:23,How a male contraceptive pill could work,1139947
2775,2013-09-18,https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading,Eric Berlow and Sean Gourley,"['TED Fellows', 'algorithm', 'complexity', 'data', 'technology']", 7:55,Mapping ideas worth spreading,1139666
2776,2014-06-11,https://www.ted.com/talks/will_potter_the_shocking_move_to_criminalize_nonviolent_protest,Will Potter,"['TED Fellows', 'activism', 'animals', 'environment', 'journalism', 'politics', 'terrorism', 'nonviolence']", 4:33,The shocking move to criminalize nonviolent protest,1139510
2777,2016-12-06,https://www.ted.com/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth,Natalie Panek,"['communication', 'engineering', 'environment', 'rocket science', 'exploration', 'science', 'technology', 'TEDx']",10:15,Let's clean up the space junk orbiting Earth,1138962
2778,2020-10-10,https://www.ted.com/talks/his_holiness_pope_francis_our_moral_imperative_to_act_on_climate_change_and_3_steps_we_can_take,His Holiness Pope Francis,"['Countdown', 'climate change', 'education', 'social change', 'environment', 'Christianity', 'leadership', 'community', 'sustainability', 'faith', 'creativity']",12:42,Our moral imperative to act on climate change — and 3 steps we can take,1138607
2779,,https://www.ted.com/talks/isaac_mizrahi_fashion_and_creativity,Isaac Mizrahi,[],14:16,Fashion and creativity,
2780,2013-11-25,https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better,Jared Diamond,"['aging', 'culture', 'social change']",18:11,How societies can grow old better,1137922
2781,2018-04-09,https://www.ted.com/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights,Tara Houska,"['activism', 'community', 'culture', 'history', 'humanity', 'identity', 'inequality', 'social change', 'government', 'society', 'indigenous peoples']",11:03,The Standing Rock resistance and our fight for indigenous rights,1137394
2782,2019-08-27,https://www.ted.com/talks/iseult_gillespie_the_myth_of_jason_and_the_argonauts,Iseult Gillespie,"['TED-Ed', 'ancient world', 'animation', 'war', 'history', 'violence', 'education', 'storytelling']", 4:51,The myth of Jason and the Argonauts ,1136657
2783,2019-01-16,https://www.ted.com/talks/christian_rudder_inside_okcupid_the_math_of_online_dating,Christian Rudder,"['technology', 'math', 'TED-Ed', 'relationships', 'animation']", 7:19,Inside OKCupid: The math of online dating,1136537
2784,2014-10-30,https://www.ted.com/talks/debra_jarvis_yes_i_survived_cancer_but_that_doesn_t_define_me,Debra Jarvis,"['cancer', 'health care', 'identity']",16:09,"Yes, I survived cancer. But that doesn't define me",1136339
2785,2015-05-20,https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights,Steven Wise,"['animals', 'culture', 'law']",14:17,Chimps have feelings and thoughts. They should also have rights,1135170
2786,2007-05-17,https://www.ted.com/talks/stewart_brand_what_squatter_cities_can_teach_us,Stewart Brand,"['business', 'cities', 'culture', 'future', 'global issues', 'poverty', 'technology', 'urban planning']", 3:05,What squatter cities can teach us,1134978
2787,2014-03-17,https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason,Steven Pinker and Rebecca Newberger Goldstein,"['brain', 'culture', 'philosophy', 'psychology', 'consciousness']",15:24,The long reach of reason,1134859
2788,2013-07-30,https://www.ted.com/talks/eli_beer_the_fastest_ambulance_a_motorcycle,Eli Beer,"['health', 'health care', 'medicine', 'peace', 'TEDMED']",10:44,The fastest ambulance? A motorcycle,1132591
2789,2010-03-29,https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery,Kevin Bales,"['Slavery', 'business', 'economics', 'global issues', 'humanity', 'trafficking']",18:01,How to combat modern slavery,1132127
2790,2016-06-01,https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade,Samantha Nutt,"['activism', 'Africa', 'big problems', 'business', 'children', 'community', 'death', 'economics', 'guns', 'global issues', 'inequality', 'humanity', 'security', 'society', 'war', 'violence']",13:34,The real harm of the global arms trade,1131825
2791,2018-03-07,https://www.ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water,Simone Bianco and Tom Zimmerman,"['beauty', 'biodiversity', 'biology', 'biosphere', 'demo', 'environment', 'invention', 'climate change', 'nature', 'marine biology', 'science', 'oceans', 'water']",11:06,The wonderful world of life in a drop of water,1131302
2792,2009-02-18,https://www.ted.com/talks/jose_antonio_abreu_the_el_sistema_music_revolution,José Antonio Abreu,"['conducting', 'culture', 'education', 'entertainment', 'music', 'philanthropy', 'poverty']",16:58,The El Sistema music revolution,1130579
2793,2015-08-25,https://www.ted.com/talks/seth_berkley_the_troubling_reason_why_vaccines_are_made_too_late_if_they_re_made_at_all,Seth Berkley,"['Vaccines', 'ebola', 'economics', 'global issues', 'health', 'medicine', 'public health', 'science']", 7:17,The troubling reason why vaccines are made too late ... if they're made at all,1130458
2794,2013-02-11,https://www.ted.com/talks/shabana_basij_rasikh_dare_to_educate_afghan_girls,Shabana Basij-Rasikh,"['TEDx', 'education', 'feminism', 'global issues', 'women']", 9:36,Dare to educate Afghan girls,1130371
2795,2008-06-19,https://www.ted.com/talks/robert_full_robots_inspired_by_cockroach_ingenuity,Robert Full,"['animals', 'design', 'evolution', 'robots', 'science', 'technology', 'transportation']",20:22,Robots inspired by cockroach ingenuity,1130330
2796,,https://www.ted.com/talks/ed_boyden_a_light_switch_for_neurons,Ed Boyden,[],18:24,A light switch for neurons,
2797,2019-09-23,https://www.ted.com/talks/hanna_ilona_harmavaara_the_myth_of_the_sampo_an_infinite_source_of_fortune_and_greed,Hanna-Ilona Härmävaara,"['TED-Ed', 'animation', 'culture', 'history', 'world cultures', 'education', 'ancient world', 'writing', 'poetry']", 4:50,The myth of the Sampo— an infinite source of fortune and greed,1127294
2798,2020-10-10,https://www.ted.com/talks/thomas_crowther_the_global_movement_to_restore_nature_s_biodiversity,Thomas Crowther,"['climate change', 'nature', 'environment', 'Countdown', 'innovation', 'biodiversity', 'trees', 'science', 'technology', 'conservation']",11:24,The global movement to restore nature's biodiversity,1127307
2799,2019-04-23,https://www.ted.com/talks/srikumar_rao_plug_into_your_hard_wired_happiness,Srikumar Rao,"['business', 'happiness', 'life', 'mind', 'psychology', 'self']",18:12,Plug into your hard-wired happiness,1126007
2800,2009-05-07,https://www.ted.com/talks/louise_fresco_we_need_to_feed_the_whole_world,Louise Fresco,"['business', 'food', 'global issues', 'industrial design', 'consumerism', 'agriculture', 'global development', 'sustainability', 'activism']",18:00,We need to feed the whole world,1125209
2801,2012-03-25,https://www.ted.com/talks/peter_saul_let_s_talk_about_dying,Peter Saul,"['TEDx', 'death', 'global issues', 'health', 'health care']",13:19,Let's talk about dying,1124159
